Genotype,Envir,Management,Row,Position,Flowering_full,R,P,Flowering_full_spats_residuals,Flowering_full_spats_geno_pred_values,Flowering_full_spats_adj_pheno
12_P027,ESP_2019_1,1,6,34,93,6,34,2.19846928747712,91.2183836393376,93.4168529268147
12_P029,ESP_2019_1,1,13,99,94,13,99,-2.11434553414259,96.353513421866,94.2391678877234
12_P029,ESP_2019_1,1,9,12,101,9,12,5.37538527458942,96.353513421866,101.728898696455
12_P029,ESP_2019_1,1,12,26,101,12,26,4.76464219368667,96.353513421866,101.118155615553
12_P029,ESP_2019_1,1,4,123,92,4,123,-4.97835478205872,96.353513421866,91.3751586398073
12_P034,ESP_2019_1,1,7,88,93,7,88,-0.416123871861998,93.168839514644,92.752715642782
12_P034,ESP_2019_1,1,7,63,93,7,63,0.278295227381037,93.168839514644,93.447134742025
12_P055,ESP_2019_1,1,9,114,93,9,114,0.806525120618659,91.3724041891426,92.1789293097612
12_P055,ESP_2019_1,1,13,58,87,13,58,-3.69489581867153,91.3724041891426,87.6775083704711
12_P055,ESP_2019_1,1,7,43,93,7,43,2.26090989830962,91.3724041891426,93.6333140874522
12_P055,ESP_2019_1,1,13,91,94,13,91,3.0368500736593,91.3724041891426,94.4092542628019
12_P055,ESP_2019_1,1,10,96,87,10,96,-4.34392507173611,91.3724041891426,87.0284791174065
12_P056,ESP_2019_1,1,3,16,86,3,16,-4.52417164529607,90.2293537880138,85.7051821427178
12_P056,ESP_2019_1,1,4,103,92,4,103,1.44641248553188,90.2293537880138,91.6757662735457
1218,ESP_2019_1,1,4,114,98,4,114,1.20927469565822,96.316408535613,97.5256832312713
1218,ESP_2019_1,1,4,4,98,4,4,1.8009419556335,96.316408535613,98.1173504912466
1236,ESP_2019_1,1,12,66,87,12,66,-3.65892255099588,91.101299678536,87.4423771275401
1236,ESP_2019_1,1,11,17,101,11,17,10.0829212275319,91.101299678536,101.184220906068
1236,ESP_2019_1,1,10,101,87,10,101,-4.25659017158934,91.101299678536,86.8447095069467
1236,ESP_2019_1,1,2,104,86,2,104,-4.3730898355862,91.101299678536,86.7282098429498
13_10,ESP_2019_1,1,7,19,87,7,19,-3.32131335286022,91.0072595554631,87.6859462026029
13_10,ESP_2019_1,1,3,122,92,3,122,1.02157766945457,91.0072595554631,92.0288372249177
13_109,ESP_2019_1,1,8,83,87,8,83,-0.935646650211311,88.1660329684741,87.2303863182628
13_109,ESP_2019_1,1,1,35,85,1,35,-4.2057455407427,88.1660329684741,83.9602874277314
13_139,ESP_2019_1,1,11,113,94,11,113,1.97479438695413,91.4441772832147,93.4189716701689
13_139,ESP_2019_1,1,2,68,86,2,68,-4.88216999778386,91.4441772832147,86.5620072854309
13_139,ESP_2019_1,1,6,47,86,6,47,-5.11282039610627,91.4441772832147,86.3313568871085
13_139,ESP_2019_1,1,11,62,101,11,62,9.9585158529827,91.4441772832147,101.402693136197
13_139,ESP_2019_1,1,10,30,87,10,30,-3.80107168943918,91.4441772832147,87.6431055937756
13_32,ESP_2019_1,1,2,89,92,2,89,-0.186220849756452,92.8676381641984,92.6814173144419
13_32,ESP_2019_1,1,5,57,92,5,57,-0.25285472149038,92.8676381641984,92.614783442708
13_35,ESP_2019_1,1,2,97,86,2,97,-1.22551110690164,88.0098890227631,86.7843779158615
13_35,ESP_2019_1,1,1,32,85,1,32,-4.07204865670411,88.0098890227631,83.937840366059
13_38,ESP_2019_1,1,8,81,87,8,81,-5.31747289564665,92.6238713644681,87.3063984688215
13_38,ESP_2019_1,1,2,20,98,2,20,4.63459363906549,92.6238713644681,97.2584650035336
130,ESP_2019_1,1,1,75,92,1,75,-0.643015716898219,92.9956272840639,92.3526115671657
130,ESP_2019_1,1,6,49,93,6,49,0.331948632206789,92.9956272840639,93.3275759162707
131,ESP_2019_1,1,9,42,101,9,42,4.19086714059935,97.4968804016716,101.687747542271
133,ESP_2019_1,1,6,112,93,6,112,-0.741282088463279,92.5654773684807,91.8241952800174
135,ESP_2019_1,1,5,116,93,5,116,-0.067719665652433,92.3291307866112,92.2614111209588
135,ESP_2019_1,1,8,2,87,8,2,-4.0679161027348,92.3291307866112,88.2612146838764
135,ESP_2019_1,1,6,23,93,6,23,1.13843757933256,92.3291307866112,93.4675683659438
135,ESP_2019_1,1,11,30,87,11,30,-5.01223438285902,92.3291307866112,87.3168964037522
135,ESP_2019_1,1,11,120,101,11,120,7.9348903316388,92.3291307866112,100.26402111825
135,ESP_2019_1,1,6,124,93,6,124,-0.903122192870228,92.3291307866112,91.426008593741
1377,ESP_2019_1,1,6,93,86,6,93,-2.93303278015281,88.4000482765698,85.467015496417
1377,ESP_2019_1,1,6,30,86,6,30,-1.9743086926494,88.4000482765698,86.4257395839204
140,ESP_2019_1,1,6,74,93,6,74,-0.294945111783676,93.3047805414462,93.0098354296625
140,ESP_2019_1,1,7,54,93,7,54,0.293078064038625,93.3047805414462,93.5978586054848
141,ESP_2019_1,1,6,85,93,6,85,-2.14327069896009,94.7839419598487,92.6406712608886
141,ESP_2019_1,1,3,60,98,3,60,3.62078888911425,94.7839419598487,98.404730848963
143,ESP_2019_1,1,13,71,101,13,71,5.27730863666984,96.3203824001969,101.597691036867
143,ESP_2019_1,1,13,5,94,13,5,-2.26311751948863,96.3203824001969,94.0572648807083
1446,ESP_2019_1,1,5,10,98,5,10,1.89031425510238,96.8045116343183,98.6948258894207
1446,ESP_2019_1,1,3,86,98,3,86,1.60807935227616,96.8045116343183,98.4125909865945
1448,ESP_2019_1,1,3,35,98,3,35,3.08457550172257,94.890019880864,97.9745953825866
1448,ESP_2019_1,1,5,74,93,5,74,-1.50096333935917,94.890019880864,93.3890565415048
1478,ESP_2019_1,1,1,129,92,1,129,2.80444002358975,90.262116778561,93.0665568021507
1478,ESP_2019_1,1,1,47,85,1,47,-5.84943123527076,90.262116778561,84.4126855432902
1481,ESP_2019_1,1,11,43,94,11,43,4.91090016130501,89.536925256311,94.447825417616
1481,ESP_2019_1,1,12,95,87,12,95,-2.43794967093113,89.536925256311,87.0989755853798
1481,ESP_2019_1,1,8,53,87,8,53,-1.78503379188328,89.536925256311,87.7518914644277
1481,ESP_2019_1,1,5,124,86,5,124,-4.45820916486817,89.536925256311,85.0787160914428
149,ESP_2019_1,1,5,77,98,5,77,2.49773588893591,95.8040053076166,98.3017411965525
15,ESP_2019_1,1,1,51,98,1,51,0.00172183736390252,97.3638203967319,97.3655422340958
15,ESP_2019_1,1,9,75,101,9,75,4.0560651643043,97.3638203967319,101.419885561036
152,ESP_2019_1,1,8,13,93,8,13,0.373401278331684,93.6799920923397,94.0533933706714
163,ESP_2019_1,1,8,56,93,8,56,0.471303920250108,93.3754811632357,93.8467850834859
163,ESP_2019_1,1,5,92,93,5,92,-0.402459648132066,93.3754811632357,92.9730215151037
167,ESP_2019_1,1,2,57,86,2,57,-6.72586637320643,93.098096560974,86.3722301877675
167,ESP_2019_1,1,6,118,101,6,118,6.51728407057676,93.098096560974,99.6153806315507
17,ESP_2019_1,1,2,1,98,2,1,1.89012157714369,95.1964829231504,97.0866045002941
170,ESP_2019_1,1,12,129,108,12,129,5.16362106583074,102.019487971524,107.183109037355
170,ESP_2019_1,1,7,38,101,7,38,-0.334248943987092,102.019487971524,101.685239027537
170,ESP_2019_1,1,13,25,101,13,25,-0.867995422089351,102.019487971524,101.151492549435
170,ESP_2019_1,1,10,125,94,10,125,-8.95434967940565,102.019487971524,93.0651382921183
170,ESP_2019_1,1,6,80,116,6,80,13.7071320290375,102.019487971524,115.726620000561
173,ESP_2019_1,1,4,85,92,4,85,-0.323649675949952,92.3624864149465,92.0388367389966
173,ESP_2019_1,1,3,8,92,3,8,-0.620654081649207,92.3624864149465,91.7418323332973
1870,ESP_2019_1,1,9,116,93,9,116,-5.03807195734794,97.1561166969453,92.1180447395974
1870,ESP_2019_1,1,1,10,116,1,10,16.9561140827878,97.1561166969453,114.112230779733
1870,ESP_2019_1,1,11,83,94,11,83,-2.92823623803719,97.1561166969453,94.2278804589081
1870,ESP_2019_1,1,13,56,94,13,56,-2.45687863586149,97.1561166969453,94.6992380610838
1870,ESP_2019_1,1,10,72,94,10,72,-2.68287537837094,97.1561166969453,94.4732413185744
1872,ESP_2019_1,1,2,119,86,2,119,-1.98332836775273,88.8101465102641,86.8268181425114
1872,ESP_2019_1,1,4,3,86,4,3,-2.5138528172893,88.8101465102641,86.2962936929748
1887,ESP_2019_1,1,11,126,101,11,126,1.12993702795947,98.910668553429,100.040605581388
1887,ESP_2019_1,1,5,65,98,5,65,-0.43007677988011,98.910668553429,98.4805917735489
1887,ESP_2019_1,1,8,74,101,8,74,2.59007089730126,98.910668553429,101.50073945073
1887,ESP_2019_1,1,12,37,101,12,37,2.31493807450867,98.910668553429,101.225606627938
1889,ESP_2019_1,1,5,30,98,5,30,1.2416879958118,97.3507183818103,98.5924063776221
1889,ESP_2019_1,1,3,84,98,3,84,1.07285492915003,97.3507183818103,98.4235733109603
1889,ESP_2019_1,1,13,66,94,13,66,-2.69669786123676,97.3507183818103,94.6540205205735
1889,ESP_2019_1,1,13,38,101,13,38,4.09926947389924,97.3507183818103,101.44998785571
1889,ESP_2019_1,1,6,31,101,6,31,4.05460446152443,97.3507183818103,101.405322843335
1889,ESP_2019_1,1,9,63,93,9,63,-3.72703599493509,97.3507183818103,93.6236823868752
1893,ESP_2019_1,1,1,6,92,1,6,-1.58422090744521,91.6028476590131,90.0186267515679
1893,ESP_2019_1,1,6,120,93,6,120,-0.119836550921477,91.6028476590131,91.4830111080916
1900,ESP_2019_1,1,2,64,108,2,64,8.5813896538688,99.7966424096624,108.378032063531
1900,ESP_2019_1,1,9,107,101,9,107,0.613292579917612,99.7966424096624,100.40993498958
1900,ESP_2019_1,1,11,105,94,11,105,-6.01409562362237,99.7966424096624,93.7825467860401
1900,ESP_2019_1,1,6,91,108,6,91,7.71163949330462,99.7966424096624,107.508281902967
1900,ESP_2019_1,1,10,108,101,10,108,0.838374946172365,99.7966424096624,100.635017355835
1900,ESP_2019_1,1,11,54,94,11,54,-5.23962391227286,99.7966424096624,94.5570184973896
1901,ESP_2019_1,1,8,80,87,8,80,-2.19143402780988,89.403851367283,87.2124173394731
1901,ESP_2019_1,1,9,31,87,9,31,-1.71195246368811,89.403851367283,87.6918989035949
1910,ESP_2019_1,1,12,46,94,12,46,4.03422142259386,90.3336502686366,94.3678716912305
1910,ESP_2019_1,1,8,64,87,8,64,-2.75125810158217,90.3336502686366,87.5823921670544
1910,ESP_2019_1,1,13,67,87,13,67,-2.76891289146329,90.3336502686366,87.5647373771733
1910,ESP_2019_1,1,8,118,87,8,118,-4.28265031810084,90.3336502686366,86.0509999505358
1910,ESP_2019_1,1,10,117,94,10,117,2.79515299104584,90.3336502686366,93.1288032596824
192,ESP_2019_1,1,5,114,98,5,114,2.0030558374697,95.3094000974001,97.3124559348698
1935,ESP_2019_1,1,7,62,101,7,62,4.01882576546431,97.3248650550606,101.343690820525
1951,ESP_2019_1,1,6,40,93,6,40,0.345952287051347,92.9145909340848,93.2605432211361
1951,ESP_2019_1,1,4,72,92,4,72,-0.738067983747342,92.9145909340848,92.1765229503374
1952,ESP_2019_1,1,7,79,93,7,79,0.209263783043681,92.8024524909838,93.0117162740275
1952,ESP_2019_1,1,3,42,92,3,42,-0.713534891083114,92.8024524909838,92.0889175999007
1962,ESP_2019_1,1,13,7,94,13,7,0.475245078507655,93.6466272345661,94.1218723130738
1962,ESP_2019_1,1,10,43,94,10,43,1.06633715508769,93.6466272345661,94.7129643896538
1962,ESP_2019_1,1,9,5,93,9,5,0.264659463454692,93.6466272345661,93.9112866980208
1962,ESP_2019_1,1,12,122,94,12,122,-0.318618475066927,93.6466272345661,93.3280087594992
1962,ESP_2019_1,1,6,89,93,6,89,-1.14759185003327,93.6466272345661,92.4990353845329
197,ESP_2019_1,1,7,103,93,7,103,-0.0747054723993159,92.2386320648993,92.1639265925
197,ESP_2019_1,1,2,16,92,2,16,-0.99347137628358,92.2386320648993,91.2451606886157
1985,ESP_2019_1,1,5,70,98,5,70,1.70744125561338,96.6055821985323,98.3130234541457
1985,ESP_2019_1,1,4,45,98,4,45,1.59199281494652,96.6055821985323,98.1975750134789
1988,ESP_2019_1,1,4,105,98,4,105,4.78219883798987,93.0152446152038,97.7974434531937
1988,ESP_2019_1,1,9,7,87,9,7,-5.0736456231425,93.0152446152038,87.9415989920613
1989,ESP_2019_1,1,8,76,101,8,76,2.42481040180681,98.8799423676459,101.304752769453
1989,ESP_2019_1,1,8,16,101,8,16,3.14932798296245,98.8799423676459,102.029270350608
1991,ESP_2019_1,1,6,53,93,6,53,2.26891846898802,90.983500040624,93.252418509612
1991,ESP_2019_1,1,5,73,86,5,73,-4.59241726240683,90.983500040624,86.3910827782172
1997,ESP_2019_1,1,3,43,86,3,43,-4.94145350249723,91.0840363336483,86.142582831151
1997,ESP_2019_1,1,10,52,87,10,52,-3.40291533442587,91.0840363336483,87.6811209992224
1997,ESP_2019_1,1,12,101,94,12,101,2.84854542821675,91.0840363336483,93.932581761865
1997,ESP_2019_1,1,13,37,94,13,37,3.27287612097359,91.0840363336483,94.3569124546219
2,ESP_2019_1,1,1,4,92,1,4,0.382428000338862,89.6100163319429,89.9924443322817
2,ESP_2019_1,1,13,8,87,13,8,-2.46675643040665,89.6100163319429,87.1432599015362
2,ESP_2019_1,1,8,105,87,8,105,-3.03763231112494,89.6100163319429,86.5723840208179
2,ESP_2019_1,1,10,99,94,10,99,4.26838111184773,89.6100163319429,93.8783974437906
2,ESP_2019_1,1,12,106,87,12,106,-2.84361070161503,89.6100163319429,86.7664056303278
200,ESP_2019_1,1,4,118,86,4,118,-3.34696227358198,88.8297933438986,85.4828310703166
200,ESP_2019_1,1,9,46,87,9,46,-1.13056910496243,88.8297933438986,87.6992242389362
2003,ESP_2019_1,1,11,63,108,11,63,6.22093576947596,102.297359038625,108.518294808101
2003,ESP_2019_1,1,12,83,101,12,83,-1.01577138926035,102.297359038625,101.281587649365
2003,ESP_2019_1,1,7,105,101,7,105,-2.04449680582395,102.297359038625,100.252862232801
2003,ESP_2019_1,1,3,45,108,3,45,5.83140458819091,102.297359038625,108.128763626816
2010,ESP_2019_1,1,5,35,92,5,35,-0.354881548467773,92.9461712598689,92.5912897114012
2010,ESP_2019_1,1,9,92,93,9,92,-0.00564904386304477,92.9461712598689,92.9405222160059
2013,ESP_2019_1,1,3,89,92,3,89,-0.880085233624143,93.2242082888745,92.3441230552504
2013,ESP_2019_1,1,13,2,94,13,2,0.824920473414537,93.2242082888745,94.0491287622891
2013,ESP_2019_1,1,13,94,94,13,94,1.17955465407863,93.2242082888745,94.4037629429532
2013,ESP_2019_1,1,1,55,92,1,55,-1.45432357067556,93.2242082888745,91.769884718199
2013,ESP_2019_1,1,10,111,94,10,111,0.247482184689616,93.2242082888745,93.4716904735641
202,ESP_2019_1,1,9,33,101,9,33,4.01732830429353,97.7090085779109,101.726336882204
202,ESP_2019_1,1,13,108,101,13,108,3.36788753613878,97.7090085779109,101.07689611405
202,ESP_2019_1,1,9,3,93,9,3,-3.60510706482343,97.7090085779109,94.1039015130874
202,ESP_2019_1,1,3,119,98,3,119,0.432544148236019,97.7090085779109,98.1415527261469
202,ESP_2019_1,1,12,12,101,12,12,3.23316579741801,97.7090085779109,100.942174375329
202,ESP_2019_1,1,5,79,98,5,79,0.520759638397436,97.7090085779109,98.2297682163083
202,ESP_2019_1,1,10,90,94,10,90,-3.56355094462012,97.7090085779109,94.1454576332907
2024,ESP_2019_1,1,5,22,92,5,22,-0.264766753142169,92.9095884051524,92.6448216520102
2024,ESP_2019_1,1,8,97,93,8,97,-0.132352229444649,92.9095884051524,92.7772361757077
2026,ESP_2019_1,1,1,60,92,1,60,-2.21966583965808,94.1424449339033,91.9227790942452
2026,ESP_2019_1,1,4,126,98,4,126,3.05558993566348,94.1424449339033,97.1980348695668
203,ESP_2019_1,1,10,67,94,10,67,2.64883210946019,91.8640151401869,94.5128472496471
203,ESP_2019_1,1,8,32,87,8,32,-3.86235569791896,91.8640151401869,88.001659442268
203,ESP_2019_1,1,13,47,94,13,47,2.6545667210813,91.8640151401869,94.5185818612682
203,ESP_2019_1,1,11,69,87,11,69,-4.4895117095748,91.8640151401869,87.3745034306121
203,ESP_2019_1,1,5,66,93,5,66,1.60561811834953,91.8640151401869,93.4696332585365
204,ESP_2019_1,1,12,53,94,12,53,0.791418864673034,93.5815281473739,94.3729470120469
204,ESP_2019_1,1,3,53,92,3,53,-1.348684922608,93.5815281473739,92.2328432247659
204,ESP_2019_1,1,10,86,94,10,86,0.65021144295352,93.5815281473739,94.2317395903274
204,ESP_2019_1,1,9,71,93,9,71,-0.177974441650974,93.5815281473739,93.4035537057229
204,ESP_2019_1,1,12,98,94,12,98,0.359951490913701,93.5815281473739,93.9414796382876
2046,ESP_2019_1,1,13,123,94,13,123,0.535119242058784,93.2217001530531,93.7568193951119
2046,ESP_2019_1,1,1,68,92,1,68,-1.06592522688409,93.2217001530531,92.155774926169
2046,ESP_2019_1,1,7,36,93,7,36,0.445845977367938,93.2217001530531,93.667546130421
2050,ESP_2019_1,1,4,70,98,4,70,3.98157277124977,94.1653432488624,98.1469160201122
2050,ESP_2019_1,1,2,2,92,2,2,-3.12274689542386,94.1653432488624,91.0425963534385
2055,ESP_2019_1,1,13,65,87,13,65,-2.79245039101538,90.4459743096294,87.653523918614
2055,ESP_2019_1,1,7,33,87,7,33,-2.76000252678891,90.4459743096294,87.6859717828405
2055,ESP_2019_1,1,5,80,93,5,80,2.69134705761729,90.4459743096294,93.1373213672467
206,ESP_2019_1,1,13,74,101,13,74,3.94600513687655,97.7141972616266,101.660202398503
206,ESP_2019_1,1,10,70,108,10,70,10.7450099664037,97.7141972616266,108.45920722803
206,ESP_2019_1,1,11,38,87,11,38,-10.282798219398,97.7141972616266,87.4313990422286
2061,ESP_2019_1,1,4,66,86,4,66,-2.44778038854389,88.7180216530146,86.2702412644707
2061,ESP_2019_1,1,5,31,86,5,31,-2.14153959363225,88.7180216530146,86.5764820593824
2071,ESP_2019_1,1,9,122,108,9,122,4.05288999702877,102.767664268433,106.820554265462
2071,ESP_2019_1,1,3,46,108,3,46,5.4095585596572,102.767664268433,108.17722282809
216,ESP_2019_1,1,4,82,92,4,82,0.229538637201543,91.9016228259565,92.131161463158
216,ESP_2019_1,1,13,34,94,13,34,2.44853290994845,91.9016228259565,94.3501557359049
216,ESP_2019_1,1,13,62,87,13,62,-4.31854356840873,91.9016228259565,87.5830792575478
216,ESP_2019_1,1,10,113,94,10,113,1.49818682421309,91.9016228259565,93.3998096501696
216,ESP_2019_1,1,7,9,87,7,9,-3.96468546109168,91.9016228259565,87.9369373648648
216,ESP_2019_1,1,13,77,94,13,77,2.70173357591595,91.9016228259565,94.6033564018724
236,ESP_2019_1,1,8,62,87,8,62,-3.38841425785471,91.0135374269838,87.6251231691291
236,ESP_2019_1,1,3,120,92,3,120,1.09495739590673,91.0135374269838,92.1084948228905
238,ESP_2019_1,1,9,11,93,9,11,0.70368522487081,93.0980016892653,93.8016869141361
238,ESP_2019_1,1,6,101,93,6,101,-0.912362413564821,93.0980016892653,92.1856392757005
241,ESP_2019_1,1,10,114,94,10,114,3.65584502509886,89.7728586294743,93.4287036545732
241,ESP_2019_1,1,12,38,87,12,38,-2.45717769387025,89.7728586294743,87.3156809356041
241,ESP_2019_1,1,3,15,92,3,15,1.90271094611769,89.7728586294743,91.675569575592
241,ESP_2019_1,1,13,105,87,13,105,-2.56479343701886,89.7728586294743,87.2080651924554
241,ESP_2019_1,1,6,84,86,6,84,-4.07090823325339,89.7728586294743,85.7019503962209
2410,ESP_2019_1,1,10,129,94,10,129,2.03450550513706,90.869803715657,92.904309220794
2410,ESP_2019_1,1,13,113,87,13,113,-3.98380111938185,90.869803715657,86.8860025962751
2410,ESP_2019_1,1,6,42,86,6,42,-4.51021654290892,90.869803715657,86.3595871727481
2410,ESP_2019_1,1,4,124,92,4,124,0.51046475560922,90.869803715657,91.3802684712662
2410,ESP_2019_1,1,12,62,94,12,62,3.51183507918502,90.869803715657,94.381638794842
2422,ESP_2019_1,1,1,62,98,1,62,0.95544163689739,96.9241600506224,97.8796016875198
2422,ESP_2019_1,1,7,120,101,7,120,2.66261849140069,96.9241600506224,99.5867785420231
2443,ESP_2019_1,1,4,61,98,4,61,3.74794021292367,94.5863372099297,98.3342774228534
2443,ESP_2019_1,1,7,109,93,7,109,-2.46805667327635,94.5863372099297,92.1182805366534
249,ESP_2019_1,1,5,29,92,5,29,0.74998117240537,91.8045017048833,92.5544828772886
249,ESP_2019_1,1,9,56,87,9,56,-4.08410649718176,91.8045017048833,87.7203952077015
249,ESP_2019_1,1,2,87,92,2,87,0.930956018215213,91.8045017048833,92.7354577230985
249,ESP_2019_1,1,1,94,92,1,94,0.900796407372155,91.8045017048833,92.7052981122554
25,ESP_2019_1,1,6,33,93,6,33,-0.947209525417591,94.3790378023213,93.4318282769037
25,ESP_2019_1,1,7,102,101,7,102,5.88806830542062,94.3790378023213,100.267106107742
25,ESP_2019_1,1,2,103,92,2,103,-1.66160269030452,94.3790378023213,92.7174351120168
25,ESP_2019_1,1,9,96,93,9,96,-1.54043807790563,94.3790378023213,92.8385997244156
25,ESP_2019_1,1,9,26,93,9,26,-0.666265247289729,94.3790378023213,93.7127725550315
26,ESP_2019_1,1,2,108,86,2,108,-2.90313414449997,89.7274465066983,86.8243123621983
26,ESP_2019_1,1,6,16,86,6,16,-3.17844757321083,89.7274465066983,86.5489989334874
26,ESP_2019_1,1,12,42,87,12,42,-2.42231148734372,89.7274465066983,87.3051350193545
26,ESP_2019_1,1,10,11,94,10,11,4.9241508178114,89.7274465066983,94.6515973245097
261,ESP_2019_1,1,3,67,92,3,67,-0.424116272937354,92.7592296506775,92.3351133777401
261,ESP_2019_1,1,5,56,92,5,56,-0.123384215678087,92.7592296506775,92.6358454349994
262,ESP_2019_1,1,4,99,98,4,99,4.31883951922379,93.504243075436,97.8230825946598
262,ESP_2019_1,1,7,15,93,7,15,0.308630300682111,93.504243075436,93.8128733761181
262,ESP_2019_1,1,11,46,87,11,46,-6.05329209241619,93.504243075436,87.4509509830198
262,ESP_2019_1,1,13,104,94,13,104,0.57150195947095,93.504243075436,94.0757450349069
262,ESP_2019_1,1,10,24,94,10,24,1.05194598098271,93.504243075436,94.5561890564187
2625,ESP_2019_1,1,9,67,93,9,67,2.48718814092807,90.9392756932935,93.4264638342216
2625,ESP_2019_1,1,2,14,92,2,14,0.270979592547192,90.9392756932935,91.2102552858407
2625,ESP_2019_1,1,13,16,87,13,16,-3.83324764796197,90.9392756932935,87.1060280453316
2625,ESP_2019_1,1,11,70,94,11,70,3.37275205735831,90.9392756932935,94.3120277506518
2625,ESP_2019_1,1,10,119,87,10,119,-4.66540197543289,90.9392756932935,86.2738737178606
2651,ESP_2019_1,1,12,57,87,12,57,-3.55285569563857,91.0554924019829,87.5026367063443
2651,ESP_2019_1,1,3,102,86,3,102,-4.76093494376575,91.0554924019829,86.2945574582171
2651,ESP_2019_1,1,10,89,94,10,89,3.04813079530508,91.0554924019829,94.103623197288
2651,ESP_2019_1,1,13,107,94,13,107,3.01416430557237,91.0554924019829,94.0696567075552
2652,ESP_2019_1,1,11,51,101,11,51,7.49975032359185,93.7603652791255,101.260115602717
2652,ESP_2019_1,1,2,124,92,2,124,-0.86316969671185,93.7603652791255,92.8971955824136
2652,ESP_2019_1,1,12,107,94,12,107,0.00585981351416365,93.7603652791255,93.7662250926397
2652,ESP_2019_1,1,7,45,87,7,45,-6.18865381359809,93.7603652791255,87.5717114655274
2653,ESP_2019_1,1,10,78,94,10,78,-0.949674865564333,95.4402250828819,94.4905502173176
